Period start,Period end,Region ID,Region,Demand (GWh),Demand ($)
26/02/2023 12:30:00,26/02/2023 13:00:00,NZ,New Zealand,2.161,231740.42
26/02/2023 13:00:00,26/02/2023 13:30:00,NZ,New Zealand,2.151,247215.73
26/02/2023 13:30:00,26/02/2023 14:00:00,NZ,New Zealand,2.127,242843.69
26/02/2023 14:00:00,26/02/2023 14:30:00,NZ,New Zealand,2.118,166162.88
26/02/2023 14:30:00,26/02/2023 15:00:00,NZ,New Zealand,2.12,131172.39
26/02/2023 15:00:00,26/02/2023 15:30:00,NZ,New Zealand,2.082,130298.25
26/02/2023 15:30:00,26/02/2023 16:00:00,NZ,New Zealand,2.126,170879.41
26/02/2023 16:00:00,26/02/2023 16:30:00,NZ,New Zealand,2.154,244500.58
26/02/2023 16:30:00,26/02/2023 17:00:00,NZ,New Zealand,2.19,278374.49
26/02/2023 17:00:00,26/02/2023 17:30:00,NZ,New Zealand,2.242,293311.89
26/02/2023 17:30:00,26/02/2023 18:00:00,NZ,New Zealand,2.287,304038.06
26/02/2023 18:00:00,26/02/2023 18:30:00,NZ,New Zealand,2.293,325993.33
26/02/2023 18:30:00,26/02/2023 19:00:00,NZ,New Zealand,2.289,333864.97
26/02/2023 19:00:00,26/02/2023 19:30:00,NZ,New Zealand,2.254,345683.89
26/02/2023 19:30:00,26/02/2023 20:00:00,NZ,New Zealand,2.222,319754.01
26/02/2023 20:00:00,26/02/2023 20:30:00,NZ,New Zealand,2.219,310851.28
26/02/2023 20:30:00,26/02/2023 21:00:00,NZ,New Zealand,2.224,311507.89
26/02/2023 21:00:00,26/02/2023 21:30:00,NZ,New Zealand,2.195,274954.52
26/02/2023 21:30:00,26/02/2023 22:00:00,NZ,New Zealand,2.114,237336.88
26/02/2023 22:00:00,26/02/2023 22:30:00,NZ,New Zealand,2.005,334418.84
26/02/2023 22:30:00,26/02/2023 23:00:00,NZ,New Zealand,1.907,273556.83
26/02/2023 23:00:00,26/02/2023 23:30:00,NZ,New Zealand,1.852,349132.9
26/02/2023 23:30:00,27/02/2023 00:00:00,NZ,New Zealand,1.786,269272.24
27/02/2023 00:00:00,27/02/2023 00:30:00,NZ,New Zealand,1.717,355227.76
27/02/2023 00:30:00,27/02/2023 01:00:00,NZ,New Zealand,1.667,330612.17
27/02/2023 01:00:00,27/02/2023 01:30:00,NZ,New Zealand,1.634,335201.04
27/02/2023 01:30:00,27/02/2023 02:00:00,NZ,New Zealand,1.605,290583.32
27/02/2023 02:00:00,27/02/2023 02:30:00,NZ,New Zealand,1.584,261222.73
27/02/2023 02:30:00,27/02/2023 03:00:00,NZ,New Zealand,1.565,229911.15
27/02/2023 03:00:00,27/02/2023 03:30:00,NZ,New Zealand,1.559,203473.7
27/02/2023 03:30:00,27/02/2023 04:00:00,NZ,New Zealand,1.557,199286.16
27/02/2023 04:00:00,27/02/2023 04:30:00,NZ,New Zealand,1.579,245576.75
27/02/2023 04:30:00,27/02/2023 05:00:00,NZ,New Zealand,1.616,286198.96
27/02/2023 05:00:00,27/02/2023 05:30:00,NZ,New Zealand,1.709,391541.33
27/02/2023 05:30:00,27/02/2023 06:00:00,NZ,New Zealand,1.823,341730.14
27/02/2023 06:00:00,27/02/2023 06:30:00,NZ,New Zealand,2.001,447304.05
27/02/2023 06:30:00,27/02/2023 07:00:00,NZ,New Zealand,2.182,331217.35
27/02/2023 07:00:00,27/02/2023 07:30:00,NZ,New Zealand,2.367,532934.39
27/02/2023 07:30:00,27/02/2023 08:00:00,NZ,New Zealand,2.485,547690.71
27/02/2023 08:00:00,27/02/2023 08:30:00,NZ,New Zealand,2.523,544084.16
27/02/2023 08:30:00,27/02/2023 09:00:00,NZ,New Zealand,2.511,514490.2
27/02/2023 09:00:00,27/02/2023 09:30:00,NZ,New Zealand,2.533,495584.3
27/02/2023 09:30:00,27/02/2023 10:00:00,NZ,New Zealand,2.517,437267.16
27/02/2023 10:00:00,27/02/2023 10:30:00,NZ,New Zealand,2.498,448103.84
27/02/2023 10:30:00,27/02/2023 11:00:00,NZ,New Zealand,2.493,502187.87
27/02/2023 11:00:00,27/02/2023 11:30:00,NZ,New Zealand,2.49,494147.72
27/02/2023 11:30:00,27/02/2023 12:00:00,NZ,New Zealand,2.487,493922.62
27/02/2023 12:00:00,27/02/2023 12:30:00,NZ,New Zealand,2.478,479316.32
27/02/2023 12:30:00,27/02/2023 13:00:00,NZ,New Zealand,2.476,444887.94
27/02/2023 13:00:00,27/02/2023 13:30:00,NZ,New Zealand,2.469,500754.82
27/02/2023 13:30:00,27/02/2023 14:00:00,NZ,New Zealand,2.459,497532.11
27/02/2023 14:00:00,27/02/2023 14:30:00,NZ,New Zealand,2.46,491318.96
27/02/2023 14:30:00,27/02/2023 15:00:00,NZ,New Zealand,2.461,404940.04
27/02/2023 15:00:00,27/02/2023 15:30:00,NZ,New Zealand,2.445,430089.81
27/02/2023 15:30:00,27/02/2023 16:00:00,NZ,New Zealand,2.475,440958.38
27/02/2023 16:00:00,27/02/2023 16:30:00,NZ,New Zealand,2.495,460976.97
27/02/2023 16:30:00,27/02/2023 17:00:00,NZ,New Zealand,2.506,496066.24
27/02/2023 17:00:00,27/02/2023 17:30:00,NZ,New Zealand,2.518,359494.5
27/02/2023 17:30:00,27/02/2023 18:00:00,NZ,New Zealand,2.547,524488.31
27/02/2023 18:00:00,27/02/2023 18:30:00,NZ,New Zealand,2.526,507651.1
27/02/2023 18:30:00,27/02/2023 19:00:00,NZ,New Zealand,2.494,502290.24
27/02/2023 19:00:00,27/02/2023 19:30:00,NZ,New Zealand,2.445,460200.56
27/02/2023 19:30:00,27/02/2023 20:00:00,NZ,New Zealand,2.386,427089.94
27/02/2023 20:00:00,27/02/2023 20:30:00,NZ,New Zealand,2.366,485544.58
27/02/2023 20:30:00,27/02/2023 21:00:00,NZ,New Zealand,2.348,387269.18
27/02/2023 21:00:00,27/02/2023 21:30:00,NZ,New Zealand,2.305,464657.22
27/02/2023 21:30:00,27/02/2023 22:00:00,NZ,New Zealand,2.219,445257.88
27/02/2023 22:00:00,27/02/2023 22:30:00,NZ,New Zealand,2.111,454231.83
27/02/2023 22:30:00,27/02/2023 23:00:00,NZ,New Zealand,2.009,445060.6
27/02/2023 23:00:00,27/02/2023 23:30:00,NZ,New Zealand,1.938,434452.71
27/02/2023 23:30:00,28/02/2023 00:00:00,NZ,New Zealand,1.858,372537.21
28/02/2023 00:00:00,28/02/2023 00:30:00,NZ,New Zealand,1.779,391659.18
28/02/2023 00:30:00,28/02/2023 01:00:00,NZ,New Zealand,1.73,417370.77
28/02/2023 01:00:00,28/02/2023 01:30:00,NZ,New Zealand,1.698,429912.59
28/02/2023 01:30:00,28/02/2023 02:00:00,NZ,New Zealand,1.667,413669.4
28/02/2023 02:00:00,28/02/2023 02:30:00,NZ,New Zealand,1.644,398449.68
28/02/2023 02:30:00,28/02/2023 03:00:00,NZ,New Zealand,1.624,350253.1
28/02/2023 03:00:00,28/02/2023 03:30:00,NZ,New Zealand,1.618,342068.27
28/02/2023 03:30:00,28/02/2023 04:00:00,NZ,New Zealand,1.618,344991.66
28/02/2023 04:00:00,28/02/2023 04:30:00,NZ,New Zealand,1.634,353159.84
28/02/2023 04:30:00,28/02/2023 05:00:00,NZ,New Zealand,1.662,384732.55
28/02/2023 05:00:00,28/02/2023 05:30:00,NZ,New Zealand,1.75,356504.67
28/02/2023 05:30:00,28/02/2023 06:00:00,NZ,New Zealand,1.859,374708.65
28/02/2023 06:00:00,28/02/2023 06:30:00,NZ,New Zealand,2.041,494007.96
28/02/2023 06:30:00,28/02/2023 07:00:00,NZ,New Zealand,2.222,456346.83
28/02/2023 07:00:00,28/02/2023 07:30:00,NZ,New Zealand,2.415,557424.5
28/02/2023 07:30:00,28/02/2023 08:00:00,NZ,New Zealand,2.53,571819.35
28/02/2023 08:00:00,28/02/2023 08:30:00,NZ,New Zealand,2.546,530816.51
28/02/2023 08:30:00,28/02/2023 09:00:00,NZ,New Zealand,2.523,467352.86
28/02/2023 09:00:00,28/02/2023 09:30:00,NZ,New Zealand,2.537,495415.91
28/02/2023 09:30:00,28/02/2023 10:00:00,NZ,New Zealand,2.484,549461.9
28/02/2023 10:00:00,28/02/2023 10:30:00,NZ,New Zealand,2.497,536167.11
28/02/2023 10:30:00,28/02/2023 11:00:00,NZ,New Zealand,2.495,559701.75
28/02/2023 11:00:00,28/02/2023 11:30:00,NZ,New Zealand,2.49,586535.96
28/02/2023 11:30:00,28/02/2023 12:00:00,NZ,New Zealand,2.491,505062.85
28/02/2023 12:00:00,28/02/2023 12:30:00,NZ,New Zealand,2.48,519712.3
28/02/2023 12:30:00,28/02/2023 13:00:00,NZ,New Zealand,2.475,512461.41
28/02/2023 13:00:00,28/02/2023 13:30:00,NZ,New Zealand,2.474,514255.14
28/02/2023 13:30:00,28/02/2023 14:00:00,NZ,New Zealand,2.466,510261.56
28/02/2023 14:00:00,28/02/2023 14:30:00,NZ,New Zealand,2.472,499753.73
28/02/2023 14:30:00,28/02/2023 15:00:00,NZ,New Zealand,2.478,481389.91
28/02/2023 15:00:00,28/02/2023 15:30:00,NZ,New Zealand,2.456,466751.22
28/02/2023 15:30:00,28/02/2023 16:00:00,NZ,New Zealand,2.485,486460.58
28/02/2023 16:00:00,28/02/2023 16:30:00,NZ,New Zealand,2.496,549198.61
28/02/2023 16:30:00,28/02/2023 17:00:00,NZ,New Zealand,2.508,491539.78
28/02/2023 17:00:00,28/02/2023 17:30:00,NZ,New Zealand,2.517,555430.08
28/02/2023 17:30:00,28/02/2023 18:00:00,NZ,New Zealand,2.547,604015.07
28/02/2023 18:00:00,28/02/2023 18:30:00,NZ,New Zealand,2.519,587168.65
28/02/2023 18:30:00,28/02/2023 19:00:00,NZ,New Zealand,2.499,598275.06
28/02/2023 19:00:00,28/02/2023 19:30:00,NZ,New Zealand,2.453,564720.68
28/02/2023 19:30:00,28/02/2023 20:00:00,NZ,New Zealand,2.41,546117.66
28/02/2023 20:00:00,28/02/2023 20:30:00,NZ,New Zealand,2.395,553750.12
28/02/2023 20:30:00,28/02/2023 21:00:00,NZ,New Zealand,2.399,601429.45
28/02/2023 21:00:00,28/02/2023 21:30:00,NZ,New Zealand,2.357,581319.02
28/02/2023 21:30:00,28/02/2023 22:00:00,NZ,New Zealand,2.27,541440.96
28/02/2023 22:00:00,28/02/2023 22:30:00,NZ,New Zealand,2.156,443902.75
28/02/2023 22:30:00,28/02/2023 23:00:00,NZ,New Zealand,2.049,403285.46
28/02/2023 23:00:00,28/02/2023 23:30:00,NZ,New Zealand,1.981,416952.66
28/02/2023 23:30:00,01/03/2023 00:00:00,NZ,New Zealand,1.898,453221.64
01/03/2023 00:00:00,01/03/2023 00:30:00,NZ,New Zealand,1.814,297847.89
01/03/2023 00:30:00,01/03/2023 01:00:00,NZ,New Zealand,1.76,248510.61
01/03/2023 01:00:00,01/03/2023 01:30:00,NZ,New Zealand,1.7,393824.35
01/03/2023 01:30:00,01/03/2023 02:00:00,NZ,New Zealand,1.686,354535.85
01/03/2023 02:00:00,01/03/2023 02:30:00,NZ,New Zealand,1.659,348102.16
01/03/2023 02:30:00,01/03/2023 03:00:00,NZ,New Zealand,1.64,342781.8
01/03/2023 03:00:00,01/03/2023 03:30:00,NZ,New Zealand,1.632,326294.27
01/03/2023 03:30:00,01/03/2023 04:00:00,NZ,New Zealand,1.626,308532.22
01/03/2023 04:00:00,01/03/2023 04:30:00,NZ,New Zealand,1.642,326961.84
01/03/2023 04:30:00,01/03/2023 05:00:00,NZ,New Zealand,1.677,323666.06
01/03/2023 05:00:00,01/03/2023 05:30:00,NZ,New Zealand,1.764,389988.72
01/03/2023 05:30:00,01/03/2023 06:00:00,NZ,New Zealand,1.885,370036.27
01/03/2023 06:00:00,01/03/2023 06:30:00,NZ,New Zealand,2.066,330755.33
01/03/2023 06:30:00,01/03/2023 07:00:00,NZ,New Zealand,2.247,454173.85
01/03/2023 07:00:00,01/03/2023 07:30:00,NZ,New Zealand,2.432,591533.81
01/03/2023 07:30:00,01/03/2023 08:00:00,NZ,New Zealand,2.54,668752.42
01/03/2023 08:00:00,01/03/2023 08:30:00,NZ,New Zealand,2.562,625540.51
01/03/2023 08:30:00,01/03/2023 09:00:00,NZ,New Zealand,2.552,545794.14
01/03/2023 09:00:00,01/03/2023 09:30:00,NZ,New Zealand,2.564,515055.6
01/03/2023 09:30:00,01/03/2023 10:00:00,NZ,New Zealand,2.534,497127.65
01/03/2023 10:00:00,01/03/2023 10:30:00,NZ,New Zealand,2.517,474328.91
01/03/2023 10:30:00,01/03/2023 11:00:00,NZ,New Zealand,2.517,465636.05
01/03/2023 11:00:00,01/03/2023 11:30:00,NZ,New Zealand,2.513,506221.14
01/03/2023 11:30:00,01/03/2023 12:00:00,NZ,New Zealand,2.516,521501.71
01/03/2023 12:00:00,01/03/2023 12:30:00,NZ,New Zealand,2.512,502316.04
01/03/2023 12:30:00,01/03/2023 13:00:00,NZ,New Zealand,2.51,502703.07
01/03/2023 13:00:00,01/03/2023 13:30:00,NZ,New Zealand,2.51,537623.45
01/03/2023 13:30:00,01/03/2023 14:00:00,NZ,New Zealand,2.502,477966.55
01/03/2023 14:00:00,01/03/2023 14:30:00,NZ,New Zealand,2.508,513778.19
01/03/2023 14:30:00,01/03/2023 15:00:00,NZ,New Zealand,2.516,539463.63
01/03/2023 15:00:00,01/03/2023 15:30:00,NZ,New Zealand,2.473,542382.96
01/03/2023 15:30:00,01/03/2023 16:00:00,NZ,New Zealand,2.53,529202.53
01/03/2023 16:00:00,01/03/2023 16:30:00,NZ,New Zealand,2.538,549937
01/03/2023 16:30:00,01/03/2023 17:00:00,NZ,New Zealand,2.537,602327.8
01/03/2023 17:00:00,01/03/2023 17:30:00,NZ,New Zealand,2.545,580785.46
01/03/2023 17:30:00,01/03/2023 18:00:00,NZ,New Zealand,2.565,568596.07
01/03/2023 18:00:00,01/03/2023 18:30:00,NZ,New Zealand,2.545,544337.4
01/03/2023 18:30:00,01/03/2023 19:00:00,NZ,New Zealand,2.527,540784.95
01/03/2023 19:00:00,01/03/2023 19:30:00,NZ,New Zealand,2.473,547851.35
01/03/2023 19:30:00,01/03/2023 20:00:00,NZ,New Zealand,2.424,494620.96
01/03/2023 20:00:00,01/03/2023 20:30:00,NZ,New Zealand,2.411,540249.82
01/03/2023 20:30:00,01/03/2023 21:00:00,NZ,New Zealand,2.411,586121.84
01/03/2023 21:00:00,01/03/2023 21:30:00,NZ,New Zealand,2.37,576056.85
01/03/2023 21:30:00,01/03/2023 22:00:00,NZ,New Zealand,2.281,516514.31
01/03/2023 22:00:00,01/03/2023 22:30:00,NZ,New Zealand,2.176,431888.41
01/03/2023 22:30:00,01/03/2023 23:00:00,NZ,New Zealand,2.065,409667.56
01/03/2023 23:00:00,01/03/2023 23:30:00,NZ,New Zealand,1.999,310887.78
01/03/2023 23:30:00,02/03/2023 00:00:00,NZ,New Zealand,1.918,307244.78
02/03/2023 00:00:00,02/03/2023 00:30:00,NZ,New Zealand,1.843,370309.72
02/03/2023 00:30:00,02/03/2023 01:00:00,NZ,New Zealand,1.782,312343.89
02/03/2023 01:00:00,02/03/2023 01:30:00,NZ,New Zealand,1.744,289089.24
02/03/2023 01:30:00,02/03/2023 02:00:00,NZ,New Zealand,1.713,346131.62
02/03/2023 02:00:00,02/03/2023 02:30:00,NZ,New Zealand,1.684,315497.79
02/03/2023 02:30:00,02/03/2023 03:00:00,NZ,New Zealand,1.665,265409.42
02/03/2023 03:00:00,02/03/2023 03:30:00,NZ,New Zealand,1.656,261535.94
02/03/2023 03:30:00,02/03/2023 04:00:00,NZ,New Zealand,1.648,215897.45
02/03/2023 04:00:00,02/03/2023 04:30:00,NZ,New Zealand,1.66,211416.31
02/03/2023 04:30:00,02/03/2023 05:00:00,NZ,New Zealand,1.694,265257.66
02/03/2023 05:00:00,02/03/2023 05:30:00,NZ,New Zealand,1.784,345682.1
02/03/2023 05:30:00,02/03/2023 06:00:00,NZ,New Zealand,1.896,381703.69
02/03/2023 06:00:00,02/03/2023 06:30:00,NZ,New Zealand,2.061,357753.38
02/03/2023 06:30:00,02/03/2023 07:00:00,NZ,New Zealand,2.236,273027.25
02/03/2023 07:00:00,02/03/2023 07:30:00,NZ,New Zealand,2.419,450231.92
02/03/2023 07:30:00,02/03/2023 08:00:00,NZ,New Zealand,2.534,491680.09
02/03/2023 08:00:00,02/03/2023 08:30:00,NZ,New Zealand,2.553,444753.12
02/03/2023 08:30:00,02/03/2023 09:00:00,NZ,New Zealand,2.547,623140.09
02/03/2023 09:00:00,02/03/2023 09:30:00,NZ,New Zealand,2.562,516459.66
02/03/2023 09:30:00,02/03/2023 10:00:00,NZ,New Zealand,2.547,537821.52
02/03/2023 10:00:00,02/03/2023 10:30:00,NZ,New Zealand,2.531,530241.76
02/03/2023 10:30:00,02/03/2023 11:00:00,NZ,New Zealand,2.53,494252.74
02/03/2023 11:00:00,02/03/2023 11:30:00,NZ,New Zealand,2.536,468205.62
02/03/2023 11:30:00,02/03/2023 12:00:00,NZ,New Zealand,2.539,464182.97
02/03/2023 12:00:00,02/03/2023 12:30:00,NZ,New Zealand,2.534,446750.9
02/03/2023 12:30:00,02/03/2023 13:00:00,NZ,New Zealand,2.539,458013.74
02/03/2023 13:00:00,02/03/2023 13:30:00,NZ,New Zealand,2.546,473935.91
02/03/2023 13:30:00,02/03/2023 14:00:00,NZ,New Zealand,2.544,465070.28
02/03/2023 14:00:00,02/03/2023 14:30:00,NZ,New Zealand,2.562,548552.45
02/03/2023 14:30:00,02/03/2023 15:00:00,NZ,New Zealand,2.583,624460.68
02/03/2023 15:00:00,02/03/2023 15:30:00,NZ,New Zealand,2.572,530855.65
02/03/2023 15:30:00,02/03/2023 16:00:00,NZ,New Zealand,2.605,624136.01
02/03/2023 16:00:00,02/03/2023 16:30:00,NZ,New Zealand,2.614,681488.02
02/03/2023 16:30:00,02/03/2023 17:00:00,NZ,New Zealand,2.615,694634.79
02/03/2023 17:00:00,02/03/2023 17:30:00,NZ,New Zealand,2.613,611845.47
02/03/2023 17:30:00,02/03/2023 18:00:00,NZ,New Zealand,2.63,706465.52
02/03/2023 18:00:00,02/03/2023 18:30:00,NZ,New Zealand,2.609,734417.66
02/03/2023 18:30:00,02/03/2023 19:00:00,NZ,New Zealand,2.58,642535.76
02/03/2023 19:00:00,02/03/2023 19:30:00,NZ,New Zealand,2.529,617944.39
02/03/2023 19:30:00,02/03/2023 20:00:00,NZ,New Zealand,2.484,569749.76
02/03/2023 20:00:00,02/03/2023 20:30:00,NZ,New Zealand,2.473,585989.5
02/03/2023 20:30:00,02/03/2023 21:00:00,NZ,New Zealand,2.457,473021.32
02/03/2023 21:00:00,02/03/2023 21:30:00,NZ,New Zealand,2.405,635355.69
02/03/2023 21:30:00,02/03/2023 22:00:00,NZ,New Zealand,2.31,557114.44
02/03/2023 22:00:00,02/03/2023 22:30:00,NZ,New Zealand,2.203,443978.93
02/03/2023 22:30:00,02/03/2023 23:00:00,NZ,New Zealand,2.103,387398.48
02/03/2023 23:00:00,02/03/2023 23:30:00,NZ,New Zealand,2.036,441146.8
02/03/2023 23:30:00,03/03/2023 00:00:00,NZ,New Zealand,1.957,377451.3
03/03/2023 00:00:00,03/03/2023 00:30:00,NZ,New Zealand,1.872,400037.22
03/03/2023 00:30:00,03/03/2023 01:00:00,NZ,New Zealand,1.815,368192.33
03/03/2023 01:00:00,03/03/2023 01:30:00,NZ,New Zealand,1.77,410770.62
03/03/2023 01:30:00,03/03/2023 02:00:00,NZ,New Zealand,1.736,393407.56
03/03/2023 02:00:00,03/03/2023 02:30:00,NZ,New Zealand,1.711,390435.83
03/03/2023 02:30:00,03/03/2023 03:00:00,NZ,New Zealand,1.692,381918.96
03/03/2023 03:00:00,03/03/2023 03:30:00,NZ,New Zealand,1.682,395103.91
03/03/2023 03:30:00,03/03/2023 04:00:00,NZ,New Zealand,1.677,410593.32
03/03/2023 04:00:00,03/03/2023 04:30:00,NZ,New Zealand,1.687,409652.26
03/03/2023 04:30:00,03/03/2023 05:00:00,NZ,New Zealand,1.721,429571.38
03/03/2023 05:00:00,03/03/2023 05:30:00,NZ,New Zealand,1.807,429815.35
03/03/2023 05:30:00,03/03/2023 06:00:00,NZ,New Zealand,1.917,432469.05
03/03/2023 06:00:00,03/03/2023 06:30:00,NZ,New Zealand,2.082,451277.72
03/03/2023 06:30:00,03/03/2023 07:00:00,NZ,New Zealand,2.248,546160.62
03/03/2023 07:00:00,03/03/2023 07:30:00,NZ,New Zealand,2.428,622625.14
03/03/2023 07:30:00,03/03/2023 08:00:00,NZ,New Zealand,2.538,581054.76
03/03/2023 08:00:00,03/03/2023 08:30:00,NZ,New Zealand,2.575,545435.87
03/03/2023 08:30:00,03/03/2023 09:00:00,NZ,New Zealand,2.567,526156.35
03/03/2023 09:00:00,03/03/2023 09:30:00,NZ,New Zealand,2.586,525805.16
03/03/2023 09:30:00,03/03/2023 10:00:00,NZ,New Zealand,2.567,526872.69
03/03/2023 10:00:00,03/03/2023 10:30:00,NZ,New Zealand,2.545,557849.69
03/03/2023 10:30:00,03/03/2023 11:00:00,NZ,New Zealand,2.5,613745.23
03/03/2023 11:00:00,03/03/2023 11:30:00,NZ,New Zealand,2.528,624640.47
03/03/2023 11:30:00,03/03/2023 12:00:00,NZ,New Zealand,2.537,627712.16
03/03/2023 12:00:00,03/03/2023 12:30:00,NZ,New Zealand,2.534,622405.62
03/03/2023 12:30:00,03/03/2023 13:00:00,NZ,New Zealand,2.538,622129.57
03/03/2023 13:00:00,03/03/2023 13:30:00,NZ,New Zealand,2.529,628667.91
03/03/2023 13:30:00,03/03/2023 14:00:00,NZ,New Zealand,2.517,584132.34
03/03/2023 14:00:00,03/03/2023 14:30:00,NZ,New Zealand,2.518,594206.95
03/03/2023 14:30:00,03/03/2023 15:00:00,NZ,New Zealand,2.518,557855.12
03/03/2023 15:00:00,03/03/2023 15:30:00,NZ,New Zealand,2.47,570088.48
03/03/2023 15:30:00,03/03/2023 16:00:00,NZ,New Zealand,2.534,624126.27
03/03/2023 16:00:00,03/03/2023 16:30:00,NZ,New Zealand,2.544,630387.64
03/03/2023 16:30:00,03/03/2023 17:00:00,NZ,New Zealand,2.552,632787.94
03/03/2023 17:00:00,03/03/2023 17:30:00,NZ,New Zealand,2.542,630759.23
03/03/2023 17:30:00,03/03/2023 18:00:00,NZ,New Zealand,2.544,635134.33
03/03/2023 18:00:00,03/03/2023 18:30:00,NZ,New Zealand,2.511,632487.09
03/03/2023 18:30:00,03/03/2023 19:00:00,NZ,New Zealand,2.477,630279.34
03/03/2023 19:00:00,03/03/2023 19:30:00,NZ,New Zealand,2.42,592792.33
03/03/2023 19:30:00,03/03/2023 20:00:00,NZ,New Zealand,2.381,556791.26
03/03/2023 20:00:00,03/03/2023 20:30:00,NZ,New Zealand,2.371,571293.16
03/03/2023 20:30:00,03/03/2023 21:00:00,NZ,New Zealand,2.353,568386.95
03/03/2023 21:00:00,03/03/2023 21:30:00,NZ,New Zealand,2.31,587102.71
03/03/2023 21:30:00,03/03/2023 22:00:00,NZ,New Zealand,2.238,572815.6
03/03/2023 22:00:00,03/03/2023 22:30:00,NZ,New Zealand,2.163,529248.74
03/03/2023 22:30:00,03/03/2023 23:00:00,NZ,New Zealand,2.081,515066.39
03/03/2023 23:00:00,03/03/2023 23:30:00,NZ,New Zealand,2.03,539653.21
03/03/2023 23:30:00,04/03/2023 00:00:00,NZ,New Zealand,1.947,457408.74
04/03/2023 00:00:00,04/03/2023 00:30:00,NZ,New Zealand,1.868,466551.32
04/03/2023 00:30:00,04/03/2023 01:00:00,NZ,New Zealand,1.809,400376.56
04/03/2023 01:00:00,04/03/2023 01:30:00,NZ,New Zealand,1.764,376915.55
04/03/2023 01:30:00,04/03/2023 02:00:00,NZ,New Zealand,1.72,425346.64
04/03/2023 02:00:00,04/03/2023 02:30:00,NZ,New Zealand,1.692,439179.44
04/03/2023 02:30:00,04/03/2023 03:00:00,NZ,New Zealand,1.672,422687.17
04/03/2023 03:00:00,04/03/2023 03:30:00,NZ,New Zealand,1.657,377329.48
04/03/2023 03:30:00,04/03/2023 04:00:00,NZ,New Zealand,1.647,325949.02
04/03/2023 04:00:00,04/03/2023 04:30:00,NZ,New Zealand,1.65,240593.16
04/03/2023 04:30:00,04/03/2023 05:00:00,NZ,New Zealand,1.662,232291.64
04/03/2023 05:00:00,04/03/2023 05:30:00,NZ,New Zealand,1.711,271988.76
04/03/2023 05:30:00,04/03/2023 06:00:00,NZ,New Zealand,1.759,225659.14
04/03/2023 06:00:00,04/03/2023 06:30:00,NZ,New Zealand,1.832,386574.85
04/03/2023 06:30:00,04/03/2023 07:00:00,NZ,New Zealand,1.894,390052.11
04/03/2023 07:00:00,04/03/2023 07:30:00,NZ,New Zealand,1.977,230159.62
04/03/2023 07:30:00,04/03/2023 08:00:00,NZ,New Zealand,2.059,248907.86
04/03/2023 08:00:00,04/03/2023 08:30:00,NZ,New Zealand,2.159,434400.09
04/03/2023 08:30:00,04/03/2023 09:00:00,NZ,New Zealand,2.238,520445.45
04/03/2023 09:00:00,04/03/2023 09:30:00,NZ,New Zealand,2.32,536655.29
04/03/2023 09:30:00,04/03/2023 10:00:00,NZ,New Zealand,2.344,555001.29
04/03/2023 10:00:00,04/03/2023 10:30:00,NZ,New Zealand,2.353,573967.55
04/03/2023 10:30:00,04/03/2023 11:00:00,NZ,New Zealand,2.34,572661.54
04/03/2023 11:00:00,04/03/2023 11:30:00,NZ,New Zealand,2.333,524512.16
04/03/2023 11:30:00,04/03/2023 12:00:00,NZ,New Zealand,2.317,525831.97
04/03/2023 12:00:00,04/03/2023 12:30:00,NZ,New Zealand,2.301,509411.41
04/03/2023 12:30:00,04/03/2023 13:00:00,NZ,New Zealand,2.28,507241.74
04/03/2023 13:00:00,04/03/2023 13:30:00,NZ,New Zealand,2.265,518293.36
04/03/2023 13:30:00,04/03/2023 14:00:00,NZ,New Zealand,2.243,490679.91
04/03/2023 14:00:00,04/03/2023 14:30:00,NZ,New Zealand,2.237,483937.49
04/03/2023 14:30:00,04/03/2023 15:00:00,NZ,New Zealand,2.24,469638.98
04/03/2023 15:00:00,04/03/2023 15:30:00,NZ,New Zealand,2.223,478121.75
04/03/2023 15:30:00,04/03/2023 16:00:00,NZ,New Zealand,2.237,481949.23
04/03/2023 16:00:00,04/03/2023 16:30:00,NZ,New Zealand,2.255,498401.71
04/03/2023 16:30:00,04/03/2023 17:00:00,NZ,New Zealand,2.281,531471.55
04/03/2023 17:00:00,04/03/2023 17:30:00,NZ,New Zealand,2.309,568794.09
04/03/2023 17:30:00,04/03/2023 18:00:00,NZ,New Zealand,2.343,597732.02
04/03/2023 18:00:00,04/03/2023 18:30:00,NZ,New Zealand,2.329,479872.21
04/03/2023 18:30:00,04/03/2023 19:00:00,NZ,New Zealand,2.303,464272.99
04/03/2023 19:00:00,04/03/2023 19:30:00,NZ,New Zealand,2.264,412619.96
04/03/2023 19:30:00,04/03/2023 20:00:00,NZ,New Zealand,2.23,495304.05
04/03/2023 20:00:00,04/03/2023 20:30:00,NZ,New Zealand,2.225,504104.73
04/03/2023 20:30:00,04/03/2023 21:00:00,NZ,New Zealand,2.207,520620
04/03/2023 21:00:00,04/03/2023 21:30:00,NZ,New Zealand,2.168,524920.22
04/03/2023 21:30:00,04/03/2023 22:00:00,NZ,New Zealand,2.109,524753.64
04/03/2023 22:00:00,04/03/2023 22:30:00,NZ,New Zealand,2.039,472424.52
04/03/2023 22:30:00,04/03/2023 23:00:00,NZ,New Zealand,1.968,467312.82
04/03/2023 23:00:00,04/03/2023 23:30:00,NZ,New Zealand,1.924,438319.85
